YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0770804	0.6624788	0.1339295	0.6567518	0.7529957	0.0600999	0.6672029	0.5019622	0.7228645	0.7610582	0.5096760	0.7631559	0.7154706	0.3579354	0.2811553	0.5059185	0.0660808	0.4120517	0.6762298	0.6760212	0.7681418	0.2230491	0.6703130	0.0457931	0.1766752	0.6642155	0.6222031	0.7271500	0.0403767	0.2930973	0.0864080	0.2835512	0.4645682	0.5229745	0.6139689	0.5072835	0.6670089	0.3876528	0.3425045	0.6337294	0.2725780	0.5657364	0.5047603	0.0624634	0.7626944	0.4156738	0.6784868	0.8040818	0.2555275	0.6360608
0.0443208	0.6680668	0.1244714	0.7823296	0.6318571	0.0756041	0.9139093	0.5251738	0.7754621	0.7580498	0.3561582	0.7502416	0.7369985	0.3893276	0.6318413	0.4321613	0.1212124	0.4975971	0.7070173	0.7696353	0.7097518	0.4276498	0.3967550	0.0277814	0.0563350	0.7682306	0.6410519	0.7098890	0.0100122	0.2349791	0.0873494	0.2262477	0.5683632	0.6697750	0.6191391	0.4304052	0.5684169	0.5784223	0.3275422	0.7337170	0.3350081	0.5927394	0.4830155	0.0601442	0.5675637	0.3859972	0.5337157	0.6061232	0.2612232	0.6189462
0.0711223	0.9036072	0.0915941	0.7082566	0.7545867	0.0696561	0.8075047	0.4423257	0.6939686	0.7209274	0.2770852	0.8539911	0.5608441	0.2037868	0.6196447	0.5916882	0.0807667	0.3326741	0.5967485	0.6014575	0.6613313	0.4659852	0.7517583	0.0151046	0.0738997	0.6958644	0.6867964	0.5272849	0.0218841	0.3395750	0.0625790	0.2645659	0.5869336	0.6218854	0.7646937	0.4562653	0.7062332	0.4167677	0.4040877	0.8650320	0.2879557	0.5420740	0.5718792	0.0313311	0.5307304	0.4247685	0.6121300	0.7670484	0.3649810	0.4772384
0.0960903	0.7143368	0.1028391	0.7555680	0.8726307	0.0839839	0.7462545	0.5521377	0.7667422	0.8040219	0.3394473	0.7444609	0.7380735	0.3032363	0.6888493	0.5844661	0.1262972	0.4561393	0.7053764	0.7710197	0.8131173	0.5290467	0.6899023	0.0411636	0.0498169	0.6992454	0.6041679	0.6570679	0.0192021	0.3378564	0.1172209	0.2150772	0.6133233	0.6945882	0.8298049	0.4678337	0.6814769	0.4015690	0.3865068	0.6528631	0.2853050	0.6034250	0.5307339	0.0291656	0.7628365	0.4142912	0.5626491	0.7597997	0.2360233	0.7189993
0.0603087	0.8364361	0.0643700	0.8656983	0.9063556	0.0146940	0.5925052	0.4080181	0.6868686	0.8471637	0.6331097	0.5762345	0.7100345	0.2926302	0.0653205	0.5073130	0.0382014	0.3635098	0.6571649	0.6919617	0.7030714	0.4425366	0.7158129	0.0394211	0.5494149	0.3524935	0.6093737	0.7516177	0.0172839	0.2527769	0.0410066	0.2915241	0.6022875	0.4476020	0.6632983	0.5412104	0.6230992	0.4486402	0.4360902	0.6485140	0.2963451	0.5532792	0.4257378	0.0445089	0.7667999	0.5020045	0.5143790	0.6390931	0.1877477	0.7774796
0.1085814	0.7712115	0.1146724	0.6204637	0.6161946	0.0775819	0.6979077	0.5888559	0.7250330	0.7211349	0.3800728	0.7233295	0.7292874	0.2309527	0.6233491	0.5101691	0.1080395	0.3197823	0.7039510	0.7695207	0.6759439	0.3488341	0.6983558	0.0169471	0.0451294	0.6750425	0.3119025	0.7026790	0.0242870	0.3316192	0.0913068	0.3488295	0.6391110	0.6644908	0.8122142	0.5624999	0.6901810	0.4334207	0.3446673	0.6189890	0.3379931	0.5446512	0.5868751	0.0576494	0.6886959	0.3609041	0.6898671	0.6648155	0.2941542	0.6254500
0.1497113	0.6551034	0.0794438	0.7131245	0.7971146	0.0398825	0.6505573	0.4846174	0.6831833	0.7825478	0.5267124	0.7438271	0.6089862	0.2875121	0.3817032	0.5388944	0.0731925	0.3664396	0.5717657	0.7406671	0.6372152	0.4036454	0.7295405	0.0377470	0.1069998	0.6392527	0.7659372	0.4183950	0.0299067	0.3152126	0.0564984	0.2227335	0.5516799	0.5719290	0.7977471	0.5413111	0.6204105	0.3956498	0.3455344	0.7275549	0.2892922	0.5382188	0.6625230	0.0668252	0.6743486	0.5074127	0.4686952	0.5760099	0.1699391	0.5538042
0.0488377	0.6606283	0.0812610	0.7151411	0.7174857	0.0596222	0.8216249	0.3700628	0.7571207	0.6354996	0.3667770	0.7337011	0.6102299	0.2312582	0.4885143	0.5775376	0.0548946	0.3441862	0.5257183	0.6998784	0.6570143	0.4340029	0.6888527	0.0464794	0.0859144	0.6748350	0.6199794	0.8251531	0.0127723	0.3044235	0.0395431	0.3708816	0.5501810	0.7734856	0.7849610	0.4571760	0.7148622	0.4412638	0.4563474	0.8370982	0.2412770	0.5971605	0.5854411	0.0547862	0.7145119	0.5115282	0.4446124	0.6087538	0.2520974	0.6623932
0.0619899	0.7450070	0.1006173	0.7412581	0.7243960	0.0185117	0.7538061	0.5685578	0.6876250	0.6429217	0.5801316	0.6871369	0.5902838	0.3793427	0.3718372	0.4995307	0.0321175	0.3586039	0.7459803	0.5973329	0.5644260	0.4306256	0.8226399	0.0320876	0.0686777	0.6962632	0.6307818	0.6824674	0.0412780	0.1975847	0.0763375	0.1665318	0.4709578	0.7114301	0.5225067	0.4817265	0.6658687	0.5244486	0.3779532	0.8258854	0.3183743	0.5111209	0.4825804	0.0392044	0.7314500	0.5049008	0.4906871	0.7259742	0.1951259	0.7489460
0.0983070	0.6518445	0.1082942	0.8378026	0.6684050	0.1161213	0.8708516	0.4353376	0.6927297	0.6739762	0.3319792	0.6791263	0.6199164	0.2646347	0.6001935	0.5542776	0.2901954	0.3312013	0.7123407	0.6890300	0.8382434	0.4203258	0.6919362	0.0344633	0.0274526	0.7432888	0.7464855	0.6786233	0.0425731	0.3791334	0.0226285	0.2645952	0.4856433	0.5517583	0.7620977	0.5667054	0.8003256	0.2977989	0.3937461	0.6690785	0.2831109	0.6544017	0.5737254	0.0430907	0.5642642	0.4002364	0.5792878	0.8426683	0.2971938	0.6531452
0.0732792	0.7612236	0.1452447	0.8121305	0.8567188	0.0288787	0.7568510	0.5276749	0.6261009	0.6707602	0.4949077	0.7139670	0.7940271	0.3071457	0.5590413	0.5992547	0.0387284	0.2556051	0.7713790	0.8053571	0.6468510	0.4408619	0.9228502	0.0431283	0.1064829	0.8476247	0.7380884	0.7075204	0.0315657	0.3339007	0.0594009	0.2022970	0.6069777	0.6924042	0.6365228	0.5724651	0.6932647	0.3825786	0.3606102	0.6825159	0.2551444	0.5712846	0.4844771	0.0598828	0.6488893	0.5074951	0.5219309	0.6312832	0.2246640	0.7322946
0.0634257	0.7436217	0.1111447	0.6180274	0.6779341	0.0629892	0.7180542	0.5289138	0.8084901	0.6404066	0.4662016	0.7182810	0.7422868	0.2564810	0.4692538	0.5459541	0.0373283	0.3987559	0.7152305	0.7433106	0.5990464	0.4824761	0.6726589	0.0322226	0.0742746	0.8106858	0.6377190	0.7178481	0.0099840	0.3204341	0.0598099	0.2803028	0.3221265	0.5848210	0.7600646	0.3924412	0.6751499	0.4408382	0.4090933	0.6353413	0.2869056	0.5034024	0.5315363	0.0417360	0.6643460	0.4320686	0.5792253	0.7513720	0.2085791	0.8176805
0.0605919	0.7352168	0.1320008	0.7498804	0.7068661	0.2074432	0.7219557	0.4824362	0.6067557	0.6707763	0.3974779	0.8642626	0.4651319	0.3373119	0.7122284	0.5967991	0.4005603	0.3289650	0.7396265	0.6251662	0.6562200	0.4428659	0.7897553	0.0403930	0.0634036	0.6385689	0.6696363	0.7499292	0.0259048	0.2961430	0.0357547	0.2353258	0.6221040	0.2439256	0.6604080	0.3924048	0.6748887	0.4884543	0.3238139	0.7082544	0.2483114	0.5914558	0.4265978	0.0372597	0.4792731	0.3681237	0.6193226	0.5249942	0.3205345	0.7356513
0.1050146	0.7272978	0.0967139	0.8303783	0.8126400	0.0242138	0.7699884	0.4890852	0.6974442	0.6589735	0.4448417	0.8862309	0.6482796	0.3465221	0.3790608	0.5250087	0.0225769	0.3475279	0.7757445	0.7122842	0.6188354	0.4225456	0.7891224	0.0577892	0.1142689	0.7357893	0.5795579	0.7888594	0.0114680	0.3404705	0.0696612	0.2800735	0.5854437	0.5189435	0.2777512	0.5014341	0.6528343	0.4970582	0.3431169	0.7389606	0.2656941	0.5581268	0.5640754	0.0468967	0.5864084	0.4757956	0.5937264	0.7081118	0.2154024	0.6904997
0.0840334	0.7837524	0.1010369	0.8307356	0.8048084	0.0393422	0.6223990	0.4103547	0.7840768	0.6787150	0.4640800	0.6905661	0.7001054	0.2921957	0.3911691	0.4377599	0.0453985	0.3638803	0.6979256	0.7325161	0.7328405	0.4460471	0.7677068	0.0063733	0.0914047	0.7380747	0.7276336	0.7348527	0.0380359	0.2700615	0.0474518	0.2555116	0.4361115	0.5605767	0.7274469	0.2866368	0.5923081	0.4249100	0.3793119	0.6669746	0.3267243	0.5268543	0.6069483	0.0426314	0.6871459	0.3793752	0.4826443	0.6372955	0.2474496	0.8038856
0.0560520	0.7344264	0.0980346	0.8636295	0.6011495	0.0343615	0.7509908	0.5815650	0.8122175	0.7067683	0.3968051	0.6879648	0.6312388	0.2975847	0.5375726	0.6089473	0.1547029	0.3796710	0.7977196	0.6755558	0.7932821	0.5279423	0.7099423	0.0462417	0.0544189	0.7587601	0.6940668	0.7878120	0.0063106	0.3371945	0.0456193	0.2429870	0.4818621	0.5905083	0.7687187	0.4537526	0.3868762	0.4272589	0.3710924	0.6887165	0.3129626	0.5427997	0.5544160	0.0188235	0.6701492	0.5282466	0.5206004	0.7954220	0.2509756	0.6349789
0.0532552	0.6484338	0.1089119	0.7520559	0.7866718	0.0541715	0.5824104	0.6729270	0.8256386	0.8294913	0.4881524	0.8928056	0.7227806	0.2762377	0.6479339	0.4585063	0.1477869	0.3273762	0.7850786	0.6207576	0.6364777	0.4954443	0.7890175	0.0315756	0.0667651	0.8608434	0.6808021	0.7402419	0.0625624	0.3247164	0.0417908	0.3532565	0.4595939	0.5544715	0.6654526	0.4451991	0.5298038	0.2228103	0.3979075	0.7186676	0.2252136	0.6180302	0.5287888	0.0213787	0.4964551	0.2800113	0.3761212	0.6436529	0.2440547	0.7263470
