YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.1049014	0.4940786	0.5482519	0.7344113	1.1525427	0.5668550	0.8355952	0.7107960	0.8125165	0.9515730	0.4227903	0.9815311	0.0252337	0.1649831	1.0692555	0.7565311	0.9776353	0.5224374	1.0799350	0.2429291	0.7973862	0.3018204	0.8907420	0.3376260	0.0096793	0.6187861	0.3041262	0.9710144	0.0002132	0.8987798	0.0642845	0.5947112	0.3167243	0.8024610	1.0391714	0.5456350	0.6030342	0.1667497	0.3170029	0.9624830	0.2952747	0.9082447	0.6296402	0.0482115	0.5130612	0.0514454	0.7781646	0.8647416	0.5866494	0.9200163
0.0236285	1.0048612	0.1235905	1.0573577	1.0462878	0.0102080	0.6691025	0.8758400	1.0316459	1.0467089	1.0254929	1.0210787	0.7292187	0.1265571	0.1410705	0.7856250	0.0003654	0.6817275	0.9452455	0.9274332	0.9213511	0.6932638	0.9752287	0.0210516	1.0176776	0.7726623	0.4765176	0.9316909	0.0029219	0.3948411	0.0764676	0.5601336	0.7805854	0.4901069	0.9725562	0.7636108	0.9954634	0.3750544	0.6471311	1.0333484	0.2300196	0.8021073	0.7124577	0.0603036	0.5618257	0.5538566	0.9160602	1.1204420	0.1605664	0.6573386
0.1079500	1.0517128	0.2882186	0.7849563	1.0083339	0.4834249	0.8790623	0.7498389	0.8639216	0.9673355	0.5164205	0.9054053	0.1327945	0.2782054	1.0764078	0.6912068	0.9066482	0.6395980	0.8753188	0.4007898	0.6834241	0.2697204	0.9107157	0.0346178	0.0078279	0.9953508	1.0026071	0.9064356	0.0005434	0.3805613	0.1014072	0.5135928	0.5504712	0.8534834	0.8989257	0.6849014	0.6704080	0.5765067	0.3445041	0.9659644	0.3685954	0.7514604	0.8140452	0.0070277	0.2922459	0.1958257	0.9344181	0.9237890	0.3093248	0.8829024
0.0569716	0.9721932	0.1884831	0.8519300	0.6974884	0.0036839	0.5665883	0.3097021	0.6159574	1.0077883	1.0439993	1.0122871	0.7140332	0.7156013	0.0181933	0.3159133	0.4064055	0.6474749	1.0870475	0.9917102	1.0012376	0.4259803	0.9584335	0.0041659	0.9111465	1.0077877	0.4584249	0.9968576	0.0923272	0.4704433	0.2459460	0.4590021	0.7115283	1.0915930	0.9224441	0.2533320	0.8339483	0.5062699	0.9032519	0.9030751	0.6475423	0.9390005	0.1973486	0.0761079	1.0726971	0.5736131	0.6888621	0.9382490	0.1320464	0.8958520
0.0633757	1.0263745	0.1012159	1.0146395	0.8522028	0.0658415	1.0517758	0.5063342	1.0385164	0.9785697	0.0593887	1.0462165	1.0864089	0.5872656	0.6519309	0.6528229	0.0530895	0.8064792	0.9277391	0.9672912	0.9540762	0.7244657	1.1013453	0.0381492	0.1331439	0.5641601	0.8742394	1.1087181	0.1469282	0.2746527	0.1261698	0.1400109	0.1775500	0.9286465	1.1071995	0.5468373	0.9455307	0.2891834	1.0934062	1.0538533	0.5078325	0.7586009	0.2723720	0.0669087	1.0531091	0.7770778	0.6452567	0.9057490	0.6033948	0.9676657
0.0714814	0.9677567	0.1177985	0.9737505	1.0210769	0.0654884	1.0510333	0.5630145	0.9629301	0.6853886	0.5185613	1.0239723	0.8988888	0.6903364	0.9596528	0.8840820	0.7419020	0.8739245	0.8575984	0.8850515	0.7894289	0.7106310	0.4109698	0.0412023	0.0191432	0.8856421	0.8677051	0.8821567	0.0030258	0.4430560	0.4165807	0.5180602	0.8105893	0.8664402	1.1057594	0.5477560	0.9825579	0.4412916	0.7685974	1.0330344	0.3029457	1.0406637	0.4387654	0.0182428	0.9308491	0.8323545	0.9535393	0.8053300	0.2574209	0.9643203
0.0877369	1.0143753	0.3441093	0.6679948	0.8173817	0.0859575	1.0001723	0.1712778	0.7912888	0.9547526	0.5556015	1.0005474	1.1154549	0.7142730	0.8386094	0.1385173	0.0583203	0.3829260	1.0107987	0.9019031	0.8903064	0.8297720	0.6316821	0.0238122	0.1367939	0.8218152	0.6175323	0.8846291	0.0000309	0.4780153	0.0986777	0.0039285	0.3698628	0.8279431	0.8923432	0.1349355	0.2878259	0.4554193	0.3202631	1.0669494	0.8129845	0.5499174	0.1722870	0.0750335	0.7426330	0.2204427	0.8451295	0.9174098	0.3536276	0.9135597
0.0272697	1.0069368	0.4151761	0.8002838	1.0478970	0.0359274	0.8123205	0.4645869	1.0330854	0.8872271	0.7622802	1.0237474	0.8160737	0.6864143	0.3736181	0.5630334	0.0193917	0.3665188	0.8460931	0.7467425	0.7814125	0.3666025	0.7295863	0.0098946	0.2210481	0.8858054	0.8727730	0.9434737	0.3915520	0.4854906	0.2284101	0.4135718	0.4998678	1.0581829	1.0963790	0.4438391	0.7973750	0.2703003	0.4029053	0.9883701	0.5376217	0.7410748	0.5089203	0.0051860	0.9152594	0.2177061	0.9593338	0.9702934	0.1552775	0.9233012
0.0902353	1.0231438	0.2483627	0.9816098	0.8993142	0.1018294	0.8350799	0.6799652	1.0473962	0.9361512	0.5009755	0.8527640	0.8336803	0.3834760	0.8582613	0.8044867	0.4598827	0.9032252	0.8382912	0.8131054	0.8584280	0.8447303	0.7909180	0.0566324	0.0832936	1.0340711	0.9264179	0.9589153	0.0014928	0.4538898	0.1024324	0.4546672	0.6217228	0.9734788	0.9763846	0.7373112	0.5462680	0.0025717	0.1872294	0.9546229	0.3193154	0.8254693	0.7791887	0.0121984	0.9719209	0.3674679	0.6695021	0.9313628	0.3143246	0.8584541
0.0979919	0.9334584	0.1439293	1.0430500	0.9672182	0.5259388	0.5977211	0.7193273	0.5558619	0.9226573	0.4674542	0.9404234	0.0442246	0.3537514	1.0939470	0.6051624	0.8556642	0.9149446	0.6892158	0.4557253	1.0950335	0.1088936	0.9245918	0.1185843	0.0210927	0.7520178	0.9778381	0.9282572	0.0416501	0.4944933	0.0599476	0.4429838	0.6922575	0.5633497	0.8407387	0.6910841	0.6298750	0.9232383	0.9868864	1.0072290	0.3081845	0.8402861	0.6511438	0.0261121	0.1425829	0.3010816	1.0798381	1.0023406	0.4368802	0.7607972
