YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0627349	0.6695780	0.0857999	0.6358406	0.7754141	0.0490082	0.7587974	0.4634071	0.7412032	0.7066866	0.0000000	0.6879234	0.7458478	0.3769583	0.4457105	0.4392587	0.0346852	0.2747251	0.7388256	0.7079672	0.7270297	0.4770693	0.7677607	0.0366364	0.1466155	0.7501506	0.6252813	0.7749979	0.0484098	0.2669603	0.0744374	0.2979963	0.4904977	0.5632622	0.7300929	0.4710495	0.7732124	0.3874401	0.4305803	0.6128952	0.2953285	0.5068877	0.5491863	0.0477614	0.7496367	0.3929779	0.6267467	0.6465060	0.2428666	0.5625075
0.0415142	0.6792972	0.0778409	0.7582094	0.7073698	0.0242921	0.6573603	0.5415562	0.6509614	0.7575986	0.4403011	0.0000000	0.8289085	0.3559316	0.5932370	0.5491312	0.0466473	0.3599205	0.7480641	0.6367081	0.5891343	0.4933826	0.7043636	0.0400522	0.1318419	0.7821343	0.5706482	0.7826092	0.0243596	0.4118735	0.0567466	0.2242908	0.6110705	0.6435035	0.8049136	0.5570683	0.5621028	0.4717123	0.3389533	0.7574586	0.2474515	0.6519672	0.5259003	0.0252315	0.5851002	0.5083401	0.5394066	0.6364698	0.1941543	0.6116686
0.0536961	0.7108202	0.2027329	0.6050984	0.6760127	0.0345068	0.7783218	0.6155216	0.7640704	0.8128073	0.4430722	0.6345638	0.0000000	0.2873847	0.6262113	0.5703292	0.0669984	0.3295695	0.6996615	0.6678976	0.6648218	0.5187719	0.7802479	0.0237078	0.0685240	0.7893359	0.6109370	0.7514503	0.0279164	0.3016981	0.1167200	0.2875882	0.4574054	0.7054782	0.6610782	0.4911952	0.7654996	0.4297750	0.3844034	0.7980290	0.4192877	0.5338267	0.6007929	0.0467590	0.6181757	0.4453328	0.6268843	0.6020302	0.1994241	0.6834207
0.0725027	0.5989442	0.0701882	0.6994450	0.7625955	0.0428654	0.7358386	0.6114747	0.6089812	0.8134708	0.5238032	0.6135241	0.7283149	0.0000000	0.4442414	0.5730136	0.0438772	0.3138476	0.7095678	0.7437312	0.6274685	0.3828222	0.7110108	0.0508974	0.0909948	0.7566820	0.8002276	0.6488322	0.0090000	0.3292436	0.0400929	0.1950049	0.6015064	0.6277718	0.7403845	0.5536960	0.7882909	0.4042623	0.4277836	0.6363108	0.2395940	0.5441784	0.5183072	0.0549422	0.7178769	0.5128971	0.6205655	0.7509599	0.1994823	0.6384283
0.0525632	0.7975672	0.1088870	0.7986222	0.8195668	0.0422399	0.7308841	0.4653671	0.5873895	0.6620748	0.3241887	0.6722278	0.8596711	0.3830520	0.0000000	0.6257681	0.0465809	0.3767322	0.7066036	0.7202434	0.6588222	0.3759226	0.6281489	0.0201197	0.0867592	0.8004547	0.7127070	0.7384235	0.0164334	0.2091207	0.0834844	0.2486188	0.5273216	0.6944892	0.7627477	0.5202952	0.6683646	0.4186712	0.4108037	0.7694577	0.2568519	0.5529988	0.5327269	0.0453664	0.7453111	0.4569355	0.5214769	0.8167621	0.1878711	0.6698608
0.0568185	0.6357414	0.1373742	0.6602509	0.5835859	0.0311600	0.6650582	0.4652155	0.6817090	0.7631429	0.4363401	0.7371052	0.6986821	0.4145710	0.3253187	0.0000000	0.0493178	0.3183481	0.7932526	0.6560108	0.7096617	0.4305060	0.6788499	0.0181147	0.2067787	0.7566846	0.6140951	0.6202892	0.0159556	0.3835921	0.0737121	0.2909578	0.5720824	0.6052916	0.8197582	0.4711019	0.8272224	0.3830116	0.2690231	0.6907168	0.4402828	0.5840606	0.5738084	0.0810242	0.6377729	0.4558168	0.6059241	0.6322137	0.2188772	0.5155586
0.0668009	0.7789425	0.1060639	0.8319554	0.7637186	0.0931507	0.6957108	0.5154141	0.5999014	0.7918637	0.2941468	0.7258597	0.7078579	0.2414839	0.7931323	0.6440088	0.0000000	0.3755199	0.6147932	0.7105277	0.6348860	0.4190941	0.6885004	0.0366968	0.0489759	0.6958522	0.5083172	0.6406552	0.0170546	0.3156564	0.0373099	0.2354914	0.5798214	0.5497507	0.6916459	0.4248802	0.7473197	0.3670505	0.3793300	0.7437051	0.2593885	0.6028741	0.5971299	0.0315913	0.7257655	0.4674247	0.5929461	0.6292800	0.3169654	0.7030067
0.0438268	0.7072650	0.1266567	0.6121783	0.6284146	0.0417668	0.7801104	0.4301034	0.7519446	0.8343388	0.3979004	0.6707092	0.6877338	0.1810784	0.4926175	0.4634338	0.0516364	0.0000000	0.6392818	0.7542282	0.6370283	0.5294423	0.7284748	0.0180856	0.0511263	0.8309340	0.6548049	0.7593650	0.0062279	0.2428056	0.1049927	0.3165155	0.5136995	0.6199758	0.7257884	0.5754728	0.6237689	0.4288578	0.2785926	0.7660673	0.3389646	0.6110377	0.5453303	0.0450579	0.6597091	0.4378029	0.6475412	0.6139450	0.2412919	0.6277842
0.0748965	0.7173641	0.1822355	0.6884440	0.5920842	0.0199606	0.6967231	0.4291075	0.7199377	0.6679257	0.2685723	0.7210615	0.6824710	0.2227616	0.6234252	0.5926089	0.0846219	0.3076246	0.0000000	0.6930250	0.5693452	0.3769413	0.7513681	0.0219772	0.0732363	0.7799002	0.7027787	0.7813837	0.0520618	0.3221438	0.0886025	0.3316501	0.6778850	0.6579996	0.7232972	0.4881247	0.6829450	0.5087154	0.3686047	0.7181373	0.2480906	0.5654012	0.5933695	0.0411275	0.6380026	0.4022394	0.6177530	0.5621605	0.1654684	0.7999059
0.0726495	0.6960056	0.1245269	0.6307885	0.8640390	0.0132925	0.7173403	0.5836210	0.7310621	0.7947387	0.7333417	0.6609653	0.6803132	0.3153222	0.2139850	0.5461287	0.0211740	0.3123981	0.8197654	0.0000000	0.6511147	0.4810713	0.8313479	0.0229540	0.2312020	0.7652466	0.7230017	0.8638487	0.0117428	0.2651592	0.0471472	0.3013623	0.5560673	0.6602626	0.6408530	0.4935212	0.7550733	0.3812774	0.3356673	0.7088488	0.3564194	0.6341481	0.6382205	0.0745900	0.6994806	0.4126020	0.5544874	0.7513554	0.1654807	0.6894711
0.0463609	0.7265792	0.1170992	0.7070673	0.7835598	0.0375029	0.8151583	0.3949394	0.8122497	0.6918310	0.3605062	0.6860109	0.6492601	0.3160371	0.5549831	0.5553786	0.1197286	0.2562212	0.5962235	0.6065258	0.0000000	0.3966958	0.6714224	0.0581173	0.0343491	0.6878327	0.7473308	0.6380413	0.0109659	0.3423444	0.0709981	0.2372024	0.6654570	0.6526101	0.6471604	0.5866884	0.7374399	0.4395275	0.3083206	0.6364334	0.4024934	0.4577343	0.6739038	0.0566499	0.6738139	0.3626829	0.5254660	0.8240740	0.2941041	0.6419799
0.1024186	0.7617950	0.1111301	0.7221423	0.6698653	0.1463291	0.8820433	0.3693607	0.6665634	0.7454054	0.4326632	0.6806266	0.7938088	0.3169318	0.5418508	0.6022012	0.0829041	0.3260546	0.7517440	0.7458861	0.6604566	0.0000000	0.6411450	0.0593443	0.0760819	0.5748476	0.7608969	0.7520980	0.0108064	0.4639465	0.0477206	0.2189732	0.3978710	0.5128413	0.7194233	0.5832656	0.5795216	0.4363609	0.3814241	0.6590809	0.2032958	0.5162467	0.5259618	0.0263057	0.8185427	0.4452825	0.5121211	0.5692871	0.2633055	0.6584424
0.0415240	0.7365471	0.1126595	0.7825146	0.6113907	0.0561623	0.6677350	0.5119548	0.6553198	0.7548959	0.4385649	0.6497741	0.6987288	0.3354465	0.5868539	0.6282407	0.0722294	0.3349634	0.6367416	0.7223202	0.6804924	0.4294692	0.0000000	0.0453195	0.0683207	0.7048351	0.6627633	0.6261827	0.0375277	0.2443945	0.0865595	0.1997374	0.4856722	0.6046205	0.7384413	0.5613771	0.5989784	0.4908064	0.4166351	0.6796058	0.3754220	0.5551148	0.4662852	0.0631693	0.8258866	0.4696711	0.5826882	0.6595824	0.4161908	0.6921028
0.0842438	0.7721613	0.0767250	0.7885511	0.7786276	0.0342387	0.5695195	0.4909418	0.8040064	0.6903031	0.4409127	0.6776742	0.6956298	0.1802180	0.3037198	0.4963361	0.0307535	0.3561880	0.6382037	0.6462645	0.6916038	0.5124386	0.6717981	0.0000000	0.0889687	0.5617246	0.5766928	0.6865937	0.0199999	0.2757333	0.0860464	0.2679709	0.5299982	0.5320435	0.7419510	0.4930161	0.6666888	0.4731024	0.2733192	0.7161291	0.2377905	0.6742968	0.6117412	0.0834940	0.5104650	0.4918145	0.6699844	0.8563287	0.2482678	0.7253761
0.0582041	0.7855723	0.1512288	0.7248678	0.6901283	0.0483919	0.7111694	0.5270997	0.6366657	0.8961849	0.3312800	0.7900036	0.5500333	0.1969827	0.5521584	0.5826658	0.0897121	0.3630196	0.7109734	0.7259641	0.6740106	0.4864587	0.7006537	0.0731453	0.0000000	0.6998043	0.7821137	0.8388200	0.0068356	0.3648114	0.0719001	0.3060619	0.5668388	0.5741667	0.7989911	0.4478776	0.6835813	0.3728323	0.3895389	0.7892469	0.2784221	0.5739876	0.5896611	0.0356710	0.7683104	0.3936385	0.6912435	0.7383506	0.2283365	0.7358764
0.0274940	0.8214183	0.0982934	0.7302884	0.7231060	0.0380916	0.6652135	0.4894539	0.7600258	0.6787769	0.3796458	0.6621051	0.6382429	0.3239561	0.5094653	0.5779344	0.0931436	0.2651094	0.6817375	0.7767596	0.7809409	0.4823920	0.8911889	0.0305136	0.0724381	0.0000000	0.7302601	0.7763063	0.0155963	0.3694990	0.0957630	0.2672537	0.6864690	0.6690428	0.6258483	0.4717550	0.8927469	0.4284097	0.4564998	0.7194665	0.3704793	0.5983242	0.4960787	0.0377328	0.6482450	0.5144914	0.5626837	0.6879580	0.1694229	0.5911189
0.0611991	0.7523231	0.1293147	0.6541064	0.8043555	0.0465822	0.6026267	0.4890951	0.7303964	0.5442742	0.6559899	0.6480338	0.7834271	0.2404972	0.3319040	0.4526766	0.0245201	0.2818562	0.7897516	0.8109933	0.6330423	0.4613662	0.6026741	0.0454956	0.1380804	0.7662473	0.0000000	0.7336530	0.0198721	0.2628326	0.0731784	0.2260593	0.5868308	0.5624492	0.7388762	0.4840396	0.5840636	0.4493223	0.4080464	0.7095138	0.3223374	0.6120826	0.5694122	0.0302591	0.5781383	0.3691172	0.6735838	0.6799267	0.1679564	0.7523799
0.0568549	0.6962142	0.1165067	0.8491569	0.6539984	0.0167890	0.6476663	0.5732455	0.7363629	0.7135536	0.4964360	0.6698997	0.6639324	0.3301738	0.3606706	0.4703762	0.0240245	0.2711382	0.7738487	0.6368494	0.6247057	0.5129179	0.6607882	0.0270194	0.0956455	0.7652432	0.6485950	0.0000000	0.0247952	0.3118156	0.0275842	0.1671839	0.6190227	0.5689792	0.7777610	0.4865456	0.5965648	0.4520115	0.3803313	0.6499226	0.3174528	0.8334626	0.5805300	0.0398462	0.7099411	0.4317623	0.5332885	0.7026711	0.2587170	0.8695526
0.0416594	0.8925166	0.1191609	0.7789296	0.8872126	0.0152684	0.7130042	0.5480735	0.6925305	0.7466895	0.4183257	0.7028531	0.7577430	0.2026170	0.6591513	0.5560275	0.0518817	0.3521059	0.6919112	0.5761791	0.7217300	0.4242227	0.7739008	0.0350653	0.0847519	0.7490603	0.6964087	0.7901867	0.0000000	0.3359733	0.0764850	0.3393136	0.4413770	0.6854682	0.6302745	0.4845531	0.5746624	0.3941710	0.3338245	0.7659214	0.3234908	0.5595165	0.5344431	0.0447006	0.6037719	0.4938796	0.6113779	0.6006057	0.2043244	0.7342459
0.0494238	0.7311275	0.1284251	0.6771849	0.8266454	0.0372345	0.6460345	0.5353973	0.6741156	0.7778060	0.4352556	0.7401761	0.8749010	0.2744613	0.4378440	0.5532457	0.0497002	0.3597270	0.7513331	0.6672670	0.5379791	0.4706616	0.6777301	0.0276517	0.1056695	0.7393125	0.6666125	0.7116637	0.0170415	0.0000000	0.0437346	0.3137498	0.4835705	0.6192320	0.6994119	0.4511010	0.8071520	0.4726231	0.3688020	0.6618671	0.2492155	0.6245841	0.5509717	0.0418313	0.7240906	0.4175058	0.5597640	0.5318461	0.2408290	0.6847483
0.0569797	0.8123049	0.0830273	0.6242073	0.7340153	0.0351547	0.7694145	0.4737181	0.6850740	0.7845090	0.5020960	0.7012701	0.7507077	0.2845042	0.3736664	0.5238008	0.0388067	0.3329914	0.7889844	0.7297501	0.6060605	0.4061604	0.8331364	0.0155218	0.0880188	0.7591439	0.6738652	0.6119980	0.0152738	0.2902376	0.0000000	0.2157120	0.5167725	0.5014363	0.8125845	0.3730697	0.6480061	0.4146018	0.3986798	0.5618513	0.2732281	0.6170440	0.5419609	0.0333280	0.6657804	0.4807118	0.5753647	0.6587864	0.1949496	0.5993376
0.0488116	0.6747625	0.1308833	0.7580066	0.6067553	0.0586770	0.8516509	0.5319953	0.6862758	0.7686427	0.4686272	0.6431925	0.6948940	0.3398829	0.5566225	0.5313719	0.0479353	0.3396160	0.8128720	0.6556847	0.6792501	0.4374015	0.7893634	0.0229620	0.0833779	0.8099490	0.7535730	0.6564423	0.0134685	0.3671860	0.1034091	0.0000000	0.5915568	0.5628243	0.6546745	0.4565578	0.8396329	0.4934741	0.2954855	0.6616540	0.2740010	0.5665347	0.6454926	0.0377156	0.6546936	0.3814357	0.6484407	0.6793052	0.2252791	0.7132926
0.0626106	0.6803690	0.1179596	0.7247358	0.8027416	0.1451966	0.7917210	0.4540202	0.7395364	0.8294792	0.4202706	0.7299091	0.5749333	0.2389383	0.7443007	0.5306355	0.2847951	0.3739516	0.7170671	0.7944773	0.6225871	0.3409550	0.7844873	0.0592880	0.0536753	0.8086559	0.6591868	0.7414823	0.0368477	0.3662448	0.0821231	0.2685126	0.0000000	0.4057029	0.5610854	0.6450689	0.8034146	0.5165430	0.2963205	0.7585063	0.2600336	0.5169943	0.5823825	0.0355114	0.6571803	0.4824157	0.4997636	0.6469860	0.2277049	0.6400856
0.0349466	0.7352666	0.1272772	0.8523493	0.7536849	0.0372125	0.7255172	0.4411610	0.7388195	0.8014809	0.4692922	0.7318960	0.8765258	0.3955171	0.4207996	0.4912273	0.0329332	0.3803659	0.7263017	0.8025813	0.6818197	0.4826688	0.6406578	0.0138515	0.1114451	0.7080207	0.7625658	0.8514689	0.0155677	0.2682307	0.0665807	0.1908350	0.5566760	0.0000000	0.6966125	0.4102248	0.6789432	0.3235243	0.3187063	0.6511056	0.3902671	0.5597649	0.5998409	0.0280274	0.6596419	0.5022944	0.5790761	0.7122727	0.1912174	0.6961661
0.0361303	0.7023256	0.1369378	0.6689096	0.7192527	0.0499333	0.7923757	0.4789138	0.6865529	0.7761354	0.3993943	0.7305984	0.8186201	0.3609726	0.5918631	0.5205734	0.0857123	0.3360666	0.6438026	0.7765629	0.8233803	0.4483761	0.7863020	0.0178512	0.0720300	0.7770430	0.5966741	0.7218395	0.0192954	0.2939165	0.0466945	0.2182351	0.5520412	0.5189619	0.0000000	0.5371615	0.6398246	0.4245488	0.3965215	0.7264902	0.3779122	0.6374418	0.6179088	0.0484703	0.6947883	0.4097565	0.6002665	0.6963398	0.2218904	0.5696750
0.0491560	0.7169421	0.1206168	0.6516522	0.7656421	0.0438257	0.7325674	0.4262199	0.6481554	0.7369862	0.5693585	0.8753909	0.6912229	0.3999465	0.4527297	0.5044596	0.0625949	0.3191718	0.7147867	0.6995676	0.7471377	0.4613815	0.6962091	0.0203023	0.1062475	0.8849119	0.5607056	0.5449423	0.0202466	0.3632461	0.0462328	0.2286796	0.5978276	0.6620640	0.7297535	0.0000000	0.7817162	0.4472337	0.3690763	0.6688551	0.2715839	0.5820112	0.4300151	0.0482108	0.6478330	0.5347660	0.5113767	0.6903614	0.2196662	0.6193115
0.0488492	0.7725134	0.0958400	0.8254629	0.6876660	0.1005377	0.6980046	0.5040122	0.6377505	0.7676798	0.3788264	0.7651599	0.8223004	0.2574079	0.5739802	0.5578187	0.1065473	0.3368618	0.6790873	0.7300214	0.6135107	0.3303307	0.6979120	0.0259067	0.0847162	0.7799268	0.6486323	0.6524789	0.0209317	0.1978130	0.0480887	0.1961603	0.5173966	0.6358162	0.8176713	0.5145527	0.0000000	0.4267137	0.3801605	0.6447553	0.2421535	0.5428745	0.4988024	0.0581489	0.8401220	0.3008280	0.4950288	0.6226625	0.1367252	0.6758859
0.0661078	0.7687574	0.1362427	0.8268572	0.7442346	0.0147718	0.6589123	0.5673804	0.7839012	0.7271977	0.5582270	0.7693943	0.8583950	0.2320433	0.2681406	0.5696185	0.0491220	0.3187562	0.6828631	0.7478398	0.6319909	0.5137814	0.7447009	0.0178566	0.1535207	0.7418325	0.7170122	0.8797627	0.0347740	0.2401441	0.0512021	0.2838693	0.5319297	0.5892462	0.8522786	0.3886186	0.6633984	0.0000000	0.2977529	0.7034783	0.2875408	0.5610038	0.4994735	0.0262181	0.6529217	0.4716910	0.5721409	0.5539161	0.2794638	0.7406976
0.0618764	0.7971217	0.0704792	0.7206938	0.7697600	0.0680998	0.7166034	0.4639950	0.7087648	0.7571213	0.5451936	0.7688492	0.7289723	0.3828151	0.2868139	0.4843522	0.0630137	0.4065377	0.7131331	0.7056680	0.7221289	0.4458979	0.7468100	0.0099073	0.1640612	0.6751146	0.6071981	0.6531736	0.0174066	0.2954459	0.0762495	0.2946177	0.6047602	0.5971989	0.7791150	0.4464981	0.6612836	0.4513129	0.0000000	0.6457142	0.2653128	0.5888538	0.7198849	0.0351163	0.6815229	0.4677844	0.5175254	0.6194889	0.2228564	0.7622763
0.0511787	0.7084858	0.1079710	0.7435895	0.6671214	0.0755043	0.7084198	0.3819926	0.7533584	0.8672852	0.5106835	0.7583424	0.7150684	0.2289036	0.2879950	0.5871182	0.0498990	0.3705360	0.6758238	0.6521501	0.8484098	0.4757630	0.6597919	0.0258904	0.2132367	0.6341532	0.5875702	0.6682977	0.0219658	0.3528651	0.0623864	0.3504226	0.5219618	0.5764871	0.7067983	0.5129249	0.5886382	0.2981056	0.3730460	0.0000000	0.3131619	0.5938419	0.5597806	0.0419478	0.6787449	0.3934575	0.3933937	0.6523240	0.2625645	0.6366667
0.0574747	0.8224357	0.1616264	0.6262778	0.8126413	0.1138909	0.7118914	0.5500623	0.7365009	0.7274283	0.3191221	0.6900394	0.7947343	0.2406487	0.6781381	0.5663376	0.1728817	0.2710127	0.5837328	0.5899024	0.7052979	0.4034036	0.7791360	0.0494700	0.0388443	0.6876330	0.5751418	0.6340225	0.0188412	0.2697124	0.0561650	0.2556355	0.5755340	0.6671394	0.7749736	0.4656063	0.6264450	0.4383141	0.3843445	0.5811723	0.0000000	0.6096318	0.5512796	0.0669521	0.6362323	0.5136445	0.5466170	0.6438448	0.2971841	0.6948966
