YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.1154697	0.3934001	0.6333303	0.7174050	1.0195047	0.5614460	0.7828177	0.6871466	0.7640379	0.9619606	0.4195201	1.0381096	0.0155827	0.1936621	0.9688165	0.7153991	0.9744830	0.5747350	0.9853459	0.2197699	0.8712314	0.2318189	1.0022284	0.3476287	0.0120410	0.6116316	0.3355522	1.0183368	0.0008980	0.9715116	0.0324851	0.6069364	0.2557904	0.7703458	1.0724984	0.6098070	0.5774312	0.1765394	0.4150518	0.9814754	0.2775187	0.9414892	0.5995371	0.0435935	0.5436718	0.0653522	0.7300493	0.8354005	0.6230616	0.8449739
0.0277468	1.0135880	0.0929209	1.0397380	1.1158736	0.0043008	0.6986365	0.9092240	0.9013988	1.0199641	0.9459886	0.9160893	0.7670472	0.1377750	0.1534074	0.7162347	0.0015422	0.6954312	0.9426415	0.9233123	0.9654614	0.6861464	1.0208772	0.0145543	0.9703981	0.7368688	0.5121141	0.9464397	0.0000008	0.3612243	0.1165050	0.4666740	0.7554498	0.4245353	1.0097760	0.7476535	0.9646253	0.3471728	0.6608661	0.9710280	0.2471634	0.8216093	0.7070748	0.0736495	0.5637966	0.5862869	0.8724802	1.0653093	0.1770648	0.6066747
0.1090487	1.0953245	0.3094499	0.8337836	1.0490762	0.4261967	0.9770096	0.7510885	0.8607902	0.9613229	0.5040011	0.9663571	0.1214410	0.2237419	1.0102814	0.7374974	0.7992730	0.5334925	0.7911033	0.3768130	0.7091739	0.2925806	0.8977584	0.0305036	0.0094360	1.0593248	1.0177539	1.0367099	0.0000700	0.3962062	0.1092782	0.5704018	0.5280505	0.8500779	0.9637127	0.7833705	0.6321780	0.6307404	0.3133878	0.9870194	0.3155914	0.8076329	0.7884631	0.0040249	0.3267340	0.2012108	0.9632613	0.9112298	0.3516633	0.9041437
0.0500727	1.0373507	0.2054614	0.9696303	0.7162329	0.0035534	0.5868060	0.2983428	0.6938408	0.9388848	1.0329455	0.9902558	0.7484634	0.6996739	0.0097803	0.3382315	0.4332761	0.5221790	1.0225895	1.0094526	1.0075452	0.4071489	0.9134301	0.0044374	0.9824793	1.0769739	0.4899765	0.8848117	0.1493782	0.4292017	0.2329821	0.4605145	0.7046086	0.9972804	0.9131029	0.2719776	0.7600378	0.5407552	0.9029039	0.9424154	0.6379115	0.9587957	0.1799777	0.0568945	1.1055591	0.5338048	0.6288909	0.8763734	0.1475129	0.9560500
0.0823678	1.0860026	0.0825863	0.9600953	0.8573603	0.0652096	1.1104485	0.4967774	0.9372172	0.9837446	0.0417064	1.0041155	1.0392311	0.5982434	0.6794150	0.5918191	0.0669890	0.8040224	0.9703089	0.9555838	0.9581618	0.6536092	1.0393968	0.0170361	0.1126069	0.6108470	0.8136406	1.0065535	0.1327836	0.2459607	0.1220551	0.1659931	0.1749801	1.0138821	1.0067364	0.5158978	0.9687086	0.3176867	1.0525245	0.9747231	0.4939275	0.7290634	0.2378229	0.0519658	1.0296499	0.6371797	0.6649605	0.9045852	0.5216121	0.8785848
0.0631456	0.8846169	0.1391867	1.0632845	0.8034105	0.0692871	0.9920469	0.4928290	0.9944775	0.5763961	0.4903550	0.9761113	0.9773429	0.6132606	0.9437749	0.8294314	0.6823288	0.9505581	0.8670021	0.8873305	0.7648362	0.6773645	0.3984715	0.0382727	0.0266034	1.0156205	0.8940982	0.9518506	0.0019812	0.4523504	0.3776378	0.5252193	0.8299310	0.8729102	1.0024050	0.5863158	1.0256314	0.4142599	0.7725451	1.0142645	0.3242340	0.9489264	0.4522054	0.0080983	0.9753830	0.7494857	0.9353161	0.8547576	0.2437741	0.9129874
0.1104047	0.9184938	0.3792581	0.6942435	0.8073407	0.0766796	1.0888143	0.1858473	0.8483239	0.8472501	0.5553861	1.0703508	1.0585740	0.7281564	0.9116956	0.1062838	0.0923233	0.4424297	1.0443429	0.8916777	0.9132710	0.8451066	0.6199793	0.0244869	0.1059730	0.7859254	0.6750389	0.9009873	0.0000505	0.4935723	0.1107546	0.0141318	0.3666454	0.8767640	0.9401125	0.1111837	0.2579568	0.5249517	0.2729169	1.0607465	0.7661332	0.5593938	0.1967322	0.0860854	0.7633603	0.2489859	0.9164022	0.8688599	0.3538483	0.8957881
0.0391480	1.0412346	0.4746362	0.9250684	1.0820777	0.0235860	0.7030417	0.4491884	1.0047914	0.9954476	0.7311168	0.9614929	0.8835234	0.6417227	0.4179247	0.5592356	0.0212191	0.4037017	0.8175863	0.7301901	0.8921450	0.3542730	0.8698690	0.0074497	0.2300502	0.8695846	0.8292871	0.9839083	0.3172435	0.4836793	0.2515231	0.4191403	0.4791696	1.0463098	1.0308686	0.4298517	0.9114890	0.2953411	0.4173752	0.9243677	0.5742217	0.7594222	0.4611430	0.0066989	0.9075665	0.2129765	0.7947327	0.9820218	0.1005946	0.9536525
0.0909970	1.0215556	0.2668028	0.9864700	0.8250012	0.1132217	0.8650488	0.6584083	0.9991661	0.9374888	0.5615306	0.8328039	0.7830620	0.4547475	0.7688722	0.8258051	0.4475340	0.8102464	0.8792696	0.8589006	0.9033178	0.8138345	0.8286780	0.0314534	0.0795906	0.9972651	0.9120028	0.9017166	0.0002279	0.4309839	0.0976137	0.4471699	0.5651461	0.9228977	0.9760400	0.6900842	0.5880764	0.0002348	0.2078538	0.9160724	0.3635516	0.8249245	0.7991014	0.0151389	1.0041339	0.3881357	0.7173749	0.9655708	0.3486727	0.8560222
0.0704961	0.9524443	0.1510957	1.0243210	1.0336751	0.4894389	0.5612950	0.6707405	0.5492264	0.9178283	0.4684404	0.9336556	0.0428880	0.3513661	0.9805815	0.6478278	0.9090603	0.8933238	0.7213118	0.4248919	1.0420065	0.1201128	0.9330726	0.0775045	0.0188077	0.8052248	0.9656501	0.8776268	0.0543287	0.4617582	0.0554915	0.3872626	0.7492202	0.5721388	0.8983015	0.6347046	0.5967296	0.8967712	0.9727975	0.9801506	0.2732747	0.9181693	0.6157882	0.0387800	0.1296900	0.3158480	1.0686457	1.0048119	0.4404636	0.6979841
0.0459387	0.9437064	0.1415868	1.0750461	0.9664083	0.4131029	0.9278288	0.8534178	0.8050778	1.0826103	0.4227420	1.0490287	0.2011978	0.2500165	0.9968771	0.7670742	0.8099797	0.5857955	0.5695496	0.5082165	0.9564864	0.6461090	0.7990174	0.0076176	0.0048389	0.9593882	0.9092713	1.0482315	0.1823913	0.3854465	0.3446406	0.4354114	0.7439830	0.9669226	0.9504839	0.7171837	0.4744070	0.8152184	0.9620120	0.8999857	0.3607142	0.9086829	0.9522833	0.0575193	0.4491719	0.5180698	0.7114051	0.9753279	0.1636481	0.9712658
0.0882236	0.9795613	0.2062378	0.7140961	0.9130924	0.7422010	0.5139348	0.6260093	0.2609438	0.9242704	0.4553697	0.9750819	0.0348035	0.6199843	1.0136581	0.5367117	1.0128659	0.6869724	0.9584698	0.3570841	0.8634077	0.2738205	0.9165752	0.0541635	0.0418148	0.8905369	0.7137945	0.7163905	0.2048211	0.4695868	0.0938558	0.2114551	0.6155394	0.9991277	1.0249722	0.4985396	0.6427882	0.3596682	0.5794788	1.0466490	0.4885525	0.6397955	0.8883054	0.0018934	0.2456956	0.4513671	0.9744615	1.0090967	0.3668873	0.8255523
0.0857599	0.9606669	0.4262206	0.9945986	0.9141097	0.1179141	0.9680662	0.7253077	0.4532981	0.8677138	0.5078113	0.9560547	0.9318154	0.2474627	1.0130869	0.7374510	0.3149134	0.4096566	1.0110804	0.4402107	0.9885518	0.6496986	0.9674541	0.0387147	0.0438876	0.7749844	0.9600555	0.9683336	0.0622267	0.5340016	0.0656661	0.4123243	0.3236525	0.9021651	0.9978389	0.6971475	0.8517746	0.3137802	0.3957256	1.0072554	0.2734555	0.8817838	0.7869563	0.0736929	0.7239448	0.1999023	0.3294146	0.9012014	0.3916100	0.8645078
0.0699851	0.6846340	0.1478521	0.9207584	0.8463693	0.0585148	0.9917317	0.5352502	0.7687890	0.4764550	0.6047135	0.9636126	0.9759683	0.6170294	0.6456044	0.7065285	0.0368114	0.5497515	0.9247054	0.9664686	0.1472437	0.6196929	1.0841266	0.0132741	0.1831757	0.9508938	0.7683803	0.9638843	0.0041449	0.7054589	0.1439726	0.2494451	0.8708409	0.9199752	0.9021469	0.5254520	0.9701737	0.8609747	0.2989466	0.9853221	0.4660899	0.6558994	0.3447263	0.0981068	0.7341037	0.6808732	0.5753218	0.8994498	0.4728090	0.9718151
0.0846566	1.0641025	0.0673576	1.0189909	0.6610576	0.6784062	0.6032577	0.7750170	0.4355052	1.0330298	0.4178020	0.9504849	0.0227909	0.4333276	0.9994253	0.6810258	0.9573215	0.8543527	0.9399023	0.4688510	0.7581669	0.3722312	0.7557379	0.1897792	0.0010594	0.9645150	1.0120876	0.9436538	0.0007752	0.3701108	0.1490557	0.4818216	0.8714554	0.8707796	1.0616916	0.7955635	0.9529901	0.8334348	0.5782281	1.0697879	0.3818658	0.6389752	0.8422610	0.0139396	0.5272779	0.6257246	0.7718202	0.9842789	0.3296867	0.9551149
0.0758705	1.0945309	0.3879277	0.9818036	0.7555852	0.0289235	1.0238410	0.4893047	1.0105365	1.0486359	0.9100289	1.0245482	0.9757753	0.6749150	0.4251948	0.5850183	0.2084605	0.4147259	0.9250552	0.7527389	0.9013070	0.6601585	0.7752910	0.0076547	0.2246607	0.9039754	0.7205818	0.9393223	0.0000515	0.5856788	0.1086251	0.1965886	0.4287955	0.8465985	1.0520747	0.4780532	0.8565293	0.6046708	0.3466579	1.0485354	0.4630343	0.7219407	0.6932680	0.0059386	0.9619212	0.1644706	0.8202288	0.8585587	0.2095564	0.8104259
0.0768839	0.9633865	0.5791104	0.8470436	1.0265906	0.4934690	0.6848847	0.3436202	0.6640839	0.9645907	0.4902622	0.9545523	0.0649305	0.6212463	0.9295212	0.4198253	0.9232044	0.6412021	0.8264454	0.0073169	0.8026916	0.3825313	0.8170061	0.0464317	0.0055490	0.6450096	0.6311479	1.0384047	0.2283799	0.2177629	0.0825661	0.1157722	0.3547887	1.0200483	0.9876920	0.4442307	0.6929876	0.1568657	0.3426699	1.0411919	0.4397272	0.7791083	0.3214217	0.0020704	0.5128522	0.1810056	0.6272147	1.0735105	0.2825001	0.9283132
