YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.1069437	1.0786963	0.1545954	0.9505773	0.9830426	0.0738135	0.9705887	0.6888967	1.0173094	1.0056063	0.0000000	1.0121503	1.0058068	0.4838409	0.3640248	0.7842343	0.0593983	0.3945382	1.0431491	0.9573691	0.9052553	0.5873105	1.0152337	0.0469592	0.3368107	1.0365711	0.9265666	1.0824945	0.0350699	0.4162310	0.0801539	0.3536721	0.7192992	0.7297112	0.9197026	0.7371436	0.9902647	0.5684030	0.5325561	1.0285615	0.3968098	0.8402086	0.8166038	0.0478099	0.9451008	0.6562735	0.7645699	0.8936101	0.3173377	0.8974251
0.0885215	0.9516944	0.1329698	1.0400850	1.0679985	0.0690885	0.9047810	0.6165348	1.0140703	0.9221058	0.5941658	0.0000000	1.0580323	0.5203624	0.7180227	0.7333596	0.0979728	0.4575018	0.9498904	1.0487968	0.8497696	0.4926201	1.0199991	0.0531964	0.1614611	1.1016510	0.8744733	1.0548412	0.0483209	0.4404901	0.0780530	0.3629559	0.7729560	0.8698839	1.0269159	0.8096889	0.9410605	0.6081905	0.5560905	1.0722759	0.4180429	0.6934272	0.6742875	0.0951004	0.9731003	0.6845342	0.8117827	0.8135515	0.3738745	0.9142595
0.0531396	1.1258954	0.1669256	0.9588308	0.9684749	0.0908344	1.0043243	0.6908940	1.0327929	1.0405245	0.5749146	0.9955545	0.0000000	0.4303799	0.7675823	0.8152776	0.1145880	0.4229349	0.9685572	1.0255118	0.9032773	0.5518253	1.0613226	0.0688264	0.0991855	1.0553831	0.9562100	0.9532793	0.0306902	0.4601857	0.0751866	0.3153939	0.6810958	0.9248686	0.9549074	0.6738642	0.9043245	0.5704969	0.5305212	1.0518062	0.4138110	0.7534753	0.8430430	0.0802257	0.9141469	0.6241329	0.8616843	0.9100666	0.3344419	0.9821792
0.0952418	0.9853036	0.1383805	1.0973453	0.9837853	0.0435647	1.0255789	0.6935917	0.9806573	0.9968618	0.6673132	0.8746993	0.9666904	0.0000000	0.6981849	0.8245712	0.0957604	0.4016734	0.9994454	0.9897719	1.0373481	0.5981201	0.9598533	0.0391355	0.1417942	0.9944062	0.9675489	0.9529989	0.0231185	0.4792547	0.0680459	0.4141061	0.8260149	0.6729847	1.0287022	0.6755572	1.0445880	0.6332752	0.4925868	1.0379561	0.4003904	0.8708858	0.7568841	0.0530302	1.0633746	0.5949417	0.8458515	1.0054777	0.2505319	0.8844210
0.0675616	0.9991941	0.1598950	1.0821902	1.0467446	0.0709359	0.9986788	0.6538888	1.0322185	0.9587423	0.6277451	1.0683694	0.9346161	0.4467485	0.0000000	0.6718480	0.0725543	0.4572519	0.9446779	0.9203782	0.9710076	0.6221154	0.9764642	0.0187444	0.1291293	0.9973583	0.9634672	1.0688857	0.0326129	0.3955588	0.0948884	0.3943788	0.7455685	0.9284801	1.0402381	0.7599223	0.9933363	0.4949329	0.5775696	1.0226375	0.5074531	0.7926361	0.8601945	0.0736717	0.8528456	0.5891362	0.6772321	0.9858896	0.2559113	0.8933964
0.1046614	0.8563218	0.1713388	1.0223594	0.9572114	0.0458181	0.9192522	0.6692777	1.0025811	0.9248297	0.8222431	0.9964357	0.9950594	0.3725687	0.5546986	0.0000000	0.0682909	0.4059897	1.1607596	0.9293179	0.8824339	0.5921783	0.9359431	0.0519702	0.1890798	1.0985761	0.9328888	0.9858651	0.0492555	0.4518662	0.1052007	0.3848332	0.8296039	0.8627958	1.0314534	0.5651745	1.0313483	0.5866876	0.4720730	0.9287112	0.4113928	0.7919755	0.8072584	0.0448949	0.9247698	0.6642236	0.7832272	0.9794903	0.2551650	0.8670715
0.1052168	0.9053475	0.1066531	0.9876626	0.9889056	0.0930293	1.0480241	0.6956504	0.9358341	1.0519329	0.4432866	1.0593160	1.0460663	0.3776880	0.7743352	0.7908899	0.0000000	0.4367553	0.9951460	1.0062484	0.8838902	0.6610283	0.9193469	0.0539775	0.1110563	0.9471581	0.9164358	0.9654964	0.0184373	0.4627302	0.0816069	0.3683014	0.8121658	0.8320279	1.0256712	0.6152618	1.0319530	0.6382923	0.5093541	0.8988825	0.4315984	0.7650431	0.8902385	0.0488387	0.8830987	0.6320115	0.7972581	0.9943334	0.3707916	0.8321556
0.1025205	1.0763880	0.1289119	0.9577028	0.9745470	0.0947134	1.0604302	0.7205248	0.9512311	0.9961598	0.6340480	0.9866912	1.0402412	0.4475953	0.6310120	0.7132675	0.1308773	0.0000000	1.0296801	0.9422354	0.8610163	0.6019026	0.9736981	0.0383264	0.1076852	0.9806360	0.8888501	1.1062343	0.0224996	0.3870444	0.0739022	0.4206440	0.7030011	0.7693531	1.0614660	0.7176471	1.0348322	0.5721340	0.4778746	1.0042354	0.4291227	0.7291573	0.6380646	0.0701249	0.9412243	0.4927577	0.8325286	0.9424182	0.3043397	0.8878219
0.0552436	1.0363412	0.1657724	1.0345591	1.0721724	0.0772468	0.9278572	0.7347755	0.8599285	0.9214708	0.4816037	1.0151304	1.0256508	0.2694455	0.9144996	0.7588472	0.1716765	0.5005600	0.0000000	1.0723102	0.8815297	0.5715336	0.9108547	0.0164043	0.0692336	1.0480816	0.9563181	1.0773966	0.0368161	0.5560904	0.0866909	0.4349687	0.7033271	0.9069987	1.1115550	0.6787482	0.9340792	0.6549523	0.5161962	0.9683245	0.3571578	0.8157780	0.8389814	0.0481488	0.9007321	0.5865816	0.7440098	0.8828787	0.2861803	0.8603084
0.0644675	1.0132942	0.1164996	1.0117109	1.0322455	0.0316907	0.9417954	0.7073475	1.0546596	1.0446676	0.9680042	0.9405643	0.9357696	0.3593296	0.3224539	0.7728675	0.0344823	0.4856161	0.9919503	0.0000000	1.0203906	0.7288931	1.0713909	0.0438887	0.2831660	1.0269725	0.9924253	0.9659469	0.0237485	0.3851410	0.0879884	0.4247028	0.7938799	0.7597273	1.0873030	0.7173236	0.9315529	0.6158521	0.5429086	1.0675284	0.4525952	0.8368527	0.8366104	0.0639656	0.9575524	0.5831459	0.8078565	0.8631484	0.2458936	0.9201287
0.0989170	1.0546828	0.1741562	1.0415585	1.0233508	0.0965642	1.0160459	0.6838891	1.0553626	0.9217597	0.4635482	1.1200613	1.0408408	0.4683316	0.9396520	0.8102472	0.1910106	0.4845721	1.0353736	0.9793924	0.0000000	0.6213836	1.0160893	0.0609815	0.0807183	0.9765479	0.9346043	1.0314497	0.0365444	0.5171312	0.0754464	0.3937422	0.7147316	0.8706713	0.9649725	0.6746597	0.9538566	0.6087084	0.4963221	0.8114533	0.4028392	0.8514074	0.9968478	0.0951658	0.8941811	0.5521752	0.7927597	1.0132692	0.3880674	0.9842235
0.1624701	0.9770954	0.1621888	1.0382366	0.9644251	0.1025694	1.0265165	0.7201267	1.0407272	1.1170859	0.5999217	1.1166099	1.0666854	0.4138497	0.6704145	0.8126413	0.0795772	0.4868371	0.9534325	1.0641138	0.9265738	0.0068009	0.9299082	0.0572161	0.1386158	0.9167672	0.9218147	0.9299487	0.0312942	0.5367135	0.0684359	0.3949089	0.7772021	0.8148297	1.0438372	0.7105305	0.8653053	0.5845282	0.5228945	0.9776714	0.4172920	0.6614373	0.8800264	0.0695120	0.9862663	0.6446349	0.7995584	0.9028523	0.3252892	0.9252466
0.0860960	1.0286623	0.1964832	1.0844827	1.0018972	0.0472307	1.0107629	0.6293939	1.0415662	1.0358497	0.6238856	0.9883648	0.8571459	0.4792968	0.7905926	0.7864811	0.0753872	0.4203702	1.0289839	1.0726129	0.9073639	0.5574509	0.0000000	0.0500225	0.0894394	1.0279969	0.8837918	1.0243648	0.0375710	0.4168689	0.1211813	0.3106210	0.7389124	0.8134746	1.0123224	0.6671595	0.9548698	0.7219686	0.5511971	1.0880405	0.4061796	0.7150028	0.6835549	0.0530589	1.0274007	0.6255464	0.8288455	0.9740584	0.3150085	1.0420793
0.1006303	1.0066538	0.1216634	1.0960593	1.1720673	0.0674532	1.0010482	0.6780216	1.0790968	0.9974708	0.6527108	1.0670761	0.8391029	0.3940401	0.4991618	0.7200731	0.0518200	0.4685286	1.0161623	1.0800800	0.8819699	0.6794605	0.9935985	0.0000000	0.1557305	1.0903308	0.9863078	0.9628816	0.0368372	0.5020714	0.0908593	0.3192930	0.6416190	0.8657075	1.0421906	0.7222296	0.9746469	0.5112304	0.5605836	1.0148911	0.4516615	0.8322980	0.7921211	0.0542345	0.9699282	0.6124142	0.9263674	1.0853910	0.2802338	0.9318314
0.0779917	1.0188379	0.1633310	0.9927853	0.9641236	0.0673116	0.9113122	0.7296384	0.9331712	0.9869980	0.5835666	0.9959158	0.9935106	0.3067709	0.7303225	0.8296919	0.1215698	0.4777938	0.8453116	0.9401840	0.9363677	0.5195805	0.9542904	0.0513764	0.0000000	1.0343901	0.9377930	0.9173246	0.0206438	0.5837868	0.0667917	0.4164585	0.7864725	0.7978192	1.1026442	0.8120820	0.8026626	0.5677727	0.5431254	0.9962145	0.3782370	0.7744725	0.8048017	0.0591178	1.0923912	0.6987946	0.7696995	1.0119768	0.2818922	0.8300889
0.0799769	1.0232816	0.1528476	0.9924330	1.0492455	0.0687539	1.0798784	0.6725096	1.0380902	0.9646269	0.5045067	1.0411206	1.0327379	0.3926140	0.7163708	0.7227005	0.1609722	0.4088302	0.9656021	0.9725713	0.9180172	0.6304983	1.1252508	0.0433035	0.1411379	0.0000000	0.9255993	1.0193074	0.0252081	0.4586506	0.0661261	0.3603603	0.8291063	0.9294364	0.9551075	0.6302697	0.9369976	0.6116616	0.4741376	1.0072910	0.4079781	0.7947316	0.7863990	0.0803935	0.8858381	0.6963693	0.7736611	0.9114414	0.2992292	0.9087566
0.0744011	1.0495283	0.1740848	1.0284356	1.1035736	0.0404209	0.9095020	0.6753323	1.0783912	0.9710912	0.8631009	0.8552485	1.0136012	0.3485223	0.5309105	0.6556517	0.0545171	0.4903058	1.0213897	1.0076085	0.9141551	0.6262508	0.9584204	0.0445123	0.1856925	1.0527401	0.0000000	1.0455932	0.0417511	0.3655483	0.0775860	0.3858948	0.7124337	0.8184100	1.0028204	0.6611635	0.9193349	0.5038737	0.5299003	1.0756491	0.4160215	0.8047650	0.8686341	0.0601376	0.9949205	0.5804118	0.7712743	0.9589701	0.2188097	0.9490779
0.0843779	1.0328323	0.1558362	1.1249152	0.9701175	0.0471811	0.9764519	0.6643333	1.0166102	1.0636510	0.7254151	0.9466915	0.9953953	0.3987356	0.7004515	0.7295774	0.0365160	0.3504940	1.0518049	1.0758099	0.7837056	0.6631159	0.9793647	0.0225252	0.1281896	0.9743631	0.9471776	0.0000000	0.0234437	0.3954427	0.0892883	0.2945257	0.8280982	0.8686780	1.0198658	0.7056454	0.9427318	0.5705483	0.5080688	0.8956973	0.4159621	0.8600068	0.6918851	0.0867530	0.9967837	0.6760294	0.7574093	0.9658109	0.3039468	0.8854358
0.0699926	0.9796490	0.1886272	0.9219643	1.0789043	0.0602250	0.9328799	0.7827830	1.0234796	0.9961246	0.5616322	1.0423839	1.0416912	0.4004090	0.8758891	0.7928396	0.1293265	0.5111135	1.0481083	0.9660891	0.9593269	0.5740742	1.0059072	0.0353189	0.0539116	1.0956393	0.9404032	1.0857521	0.0000000	0.4016640	0.0597967	0.3604450	0.7592203	1.0582089	1.0063874	0.7412629	0.8985409	0.6173278	0.4893121	1.0814723	0.4311858	0.7853112	0.8137721	0.0455927	0.9161067	0.6305117	0.7919361	0.8640932	0.3483792	1.0148620
0.0972155	1.0911256	0.1533978	1.1219353	1.0994811	0.0539298	1.0498852	0.7388978	1.0055969	1.0211338	0.5569477	1.0571216	1.0158957	0.3421087	0.7896847	0.7897770	0.0952638	0.4167010	1.0106735	1.0345375	0.9049571	0.6131723	0.9892502	0.0459475	0.1273148	1.0612080	0.8209789	0.9757525	0.0201951	0.0000000	0.0631244	0.4201121	0.6462641	0.9322372	1.0070171	0.6754737	0.9548288	0.6627105	0.5162860	0.9347867	0.4316020	0.8554748	0.8232905	0.1093386	1.0756927	0.5686413	0.7735951	0.8237188	0.2813481	0.8852916
