YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.1051697	0.8546355	0.1397796	0.6488009	0.7234267	0.0441090	0.7194400	0.4345293	0.7086116	0.7173446	0.0000000	0.7773714	0.7289070	0.3079018	0.2365682	0.4955709	0.0353593	0.2254001	0.6293879	0.6210204	0.6217542	0.4167941	0.8563590	0.0388210	0.2642844	0.6797952	0.6968644	0.8498416	0.0158326	0.3320601	0.0664909	0.2270362	0.4820880	0.5155433	0.6614168	0.5176186	0.6522395	0.3969161	0.3323365	0.7444877	0.3410866	0.5400605	0.5457814	0.0274955	0.6011046	0.5280336	0.6369485	0.6322203	0.2418617	0.5527640
0.0810071	0.6923551	0.0785336	0.7393091	0.7405565	0.0577679	0.6093832	0.4016710	0.7060508	0.7467063	0.4334938	0.0000000	0.6966053	0.3199548	0.6199233	0.5242256	0.0835636	0.3721762	0.7632755	0.7502849	0.7392676	0.4671516	0.8017084	0.0254820	0.1306057	0.7076818	0.5331385	0.9033279	0.0336356	0.3346835	0.0598230	0.3008556	0.5921216	0.6286568	0.7376747	0.5235066	0.5920999	0.4217189	0.4819867	0.8232604	0.2949992	0.5410807	0.5289853	0.0759386	0.7101682	0.5146102	0.5189057	0.5493585	0.2701712	0.6412848
0.0341552	0.8763885	0.1523681	0.8059930	0.5869905	0.0609048	0.7099803	0.4711919	0.7573281	0.7178004	0.4326787	0.6685496	0.0000000	0.2912569	0.6202968	0.6889619	0.0941060	0.2960007	0.6566981	0.5825965	0.6647283	0.3837403	0.7642865	0.0464789	0.0851818	0.6147739	0.7491920	0.7696042	0.0524590	0.3035524	0.0885345	0.2782732	0.4422814	0.6689261	0.6903159	0.5013147	0.6580872	0.3843651	0.3965461	0.7349712	0.2751247	0.5419874	0.6246673	0.0834718	0.5559736	0.4630189	0.6635153	0.7158682	0.2022305	0.7702735
0.0755428	0.6103120	0.0816566	0.7273641	0.7341870	0.0368022	0.7075696	0.5183694	0.7559820	0.7005924	0.3820304	0.6027285	0.6844351	0.0000000	0.5545831	0.6253857	0.0697592	0.2877376	0.8710647	0.8174136	0.7659900	0.3519915	0.6596863	0.0237621	0.1300072	0.6871040	0.6572400	0.6249245	0.0173754	0.3076926	0.0368262	0.3140437	0.5848304	0.4296499	0.6632062	0.4587024	0.8549892	0.4442459	0.3418880	0.6591871	0.2792902	0.6909359	0.5916179	0.0504166	0.7993878	0.5250241	0.5857418	0.6554253	0.2288030	0.6595638
0.0501827	0.6328195	0.1031737	0.8832218	0.7519677	0.0387280	0.6983652	0.4526917	0.7583307	0.6060332	0.5124915	0.7682173	0.5806787	0.3657497	0.0000000	0.4943979	0.0875690	0.2955834	0.7341203	0.6929033	0.7388668	0.5273766	0.6638542	0.0131503	0.1051634	0.5990859	0.5884126	0.8000852	0.0270649	0.2551654	0.0619568	0.2697320	0.5606877	0.6784049	0.6658995	0.5033241	0.7237192	0.4106261	0.4240047	0.7533464	0.4189071	0.5303504	0.5981264	0.0626918	0.5566685	0.4773214	0.5256770	0.7221238	0.1706185	0.5907858
0.0841111	0.6417169	0.1198736	0.7407936	0.6166566	0.0572906	0.6290530	0.5455577	0.7352341	0.5899507	0.5043624	0.6652848	0.6630369	0.2048885	0.4149692	0.0000000	0.0479986	0.2939972	0.7499641	0.6214058	0.5269510	0.4579735	0.6466188	0.0288849	0.1379662	0.7052655	0.8077335	0.6206577	0.0374600	0.3559914	0.0821526	0.3096825	0.4993367	0.7340973	0.7562281	0.4617962	0.7149495	0.3381384	0.4609124	0.6851158	0.2864554	0.5391602	0.4837224	0.0251282	0.6718594	0.5260020	0.5068540	0.7126886	0.1877366	0.5447407
0.0657766	0.5935907	0.0840376	0.6317583	0.6395159	0.0703968	0.6391176	0.4847218	0.7571579	0.6899296	0.2486314	0.8026497	0.7011313	0.2167785	0.5295045	0.5155579	0.0000000	0.2728449	0.7250111	0.7850266	0.6670812	0.4570609	0.6863531	0.0387611	0.0583506	0.7179291	0.7169376	0.6940433	0.0171729	0.3398767	0.0375839	0.2843455	0.6316275	0.6473148	0.6364181	0.4553728	0.7126772	0.5267524	0.3592344	0.6124996	0.3543732	0.5239619	0.6443569	0.0311282	0.6198991	0.5476350	0.5318802	0.6404307	0.2170564	0.6211316
0.0477403	0.7369905	0.0565387	0.6356163	0.6914218	0.0677220	0.7733000	0.5304373	0.7146346	0.7285916	0.5105500	0.6956337	0.6918496	0.2926499	0.4136547	0.5222548	0.0783726	0.0000000	0.7904675	0.6352943	0.7304911	0.3844311	0.6726608	0.0372104	0.0839544	0.7491956	0.5749312	0.8395368	0.0114917	0.3217898	0.0545370	0.2912074	0.5231364	0.5997821	0.8174297	0.5378239	0.6701507	0.3604187	0.4013337	0.6680483	0.2757757	0.4816269	0.4239100	0.0394072	0.7508482	0.2775368	0.6368966	0.6341199	0.2006610	0.5641821
0.0364289	0.6782614	0.0920034	0.7092660	0.8387664	0.0650891	0.6373080	0.5053800	0.5507805	0.6644698	0.3549785	0.6538372	0.7951249	0.2228842	0.5094491	0.4459472	0.1145196	0.3026333	0.0000000	0.7465668	0.6432123	0.3905465	0.6763897	0.0081797	0.0590382	0.8511236	0.5941851	0.7682482	0.0223037	0.3105200	0.0590332	0.2683328	0.3966958	0.7407685	0.7578764	0.5405873	0.6570208	0.4323943	0.3641765	0.6030224	0.2905543	0.5614579	0.6856667	0.0634794	0.6518192	0.3330667	0.5168282	0.5791636	0.2196433	0.6074667
0.0465817	0.6162872	0.0824606	0.7207259	0.7452871	0.0147479	0.6003022	0.5542845	0.7773809	0.7919089	0.8121259	0.7270612	0.6535542	0.2654839	0.2643196	0.5940856	0.0388126	0.3124430	0.6836426	0.0000000	0.7446471	0.4926633	0.7618349	0.0327406	0.1745105	0.7713048	0.8544359	0.6142902	0.0220751	0.3311001	0.0877461	0.3083419	0.6120687	0.4309039	0.7386664	0.5266505	0.6055161	0.4166392	0.3914224	0.6991102	0.3396986	0.5314563	0.6182579	0.0299875	0.6535024	0.3559663	0.5766830	0.5814376	0.2107028	0.6401973
0.0668057	0.7139530	0.1286983	0.7179822	0.7635458	0.0864437	0.6607511	0.5233624	0.6583867	0.6091215	0.3537452	0.8006454	0.7378885	0.4327022	0.6701418	0.6400068	0.1095259	0.4123937	0.7461232	0.7418522	0.0000000	0.4245731	0.7709993	0.0459896	0.0780446	0.5691423	0.6523073	0.7320983	0.0214880	0.4029908	0.0416925	0.3699178	0.5319197	0.5647534	0.6323420	0.4840066	0.7587743	0.4903648	0.3622289	0.6613714	0.2863656	0.5862787	0.6408987	0.0849038	0.6896942	0.4304470	0.6005206	0.7163119	0.2700560	0.6806921
0.0935670	0.6582429	0.1107893	0.8225573	0.6394561	0.0534121	0.7177135	0.5004891	0.6883908	0.8487961	0.4385447	0.8061173	0.7738183	0.2579497	0.5901124	0.5526917	0.0672106	0.3246762	0.5973432	0.7598757	0.7184958	0.0053586	0.6280996	0.0311584	0.1154164	0.6479470	0.6870907	0.6224850	0.0182096	0.3844797	0.0423875	0.2404775	0.5646004	0.6196204	0.6972454	0.5869514	0.6317401	0.4017716	0.4016724	0.6331737	0.3026676	0.5249912	0.6181412	0.0327531	0.6334231	0.5587644	0.5578946	0.5813169	0.2157911	0.7567410
0.0483160	0.6281292	0.1343341	0.7276823	0.7054183	0.0329930	0.8576779	0.4059533	0.7758101	0.7290822	0.4956974	0.7991144	0.6319449	0.4164576	0.6030017	0.6217170	0.0751759	0.2914090	0.6846546	0.9827654	0.5923913	0.3905496	0.0000000	0.0402613	0.0982928	0.6588592	0.5595855	0.6973211	0.0237377	0.2439559	0.0815371	0.1952664	0.6607387	0.5851536	0.7409625	0.5338661	0.7683263	0.4730514	0.5089257	0.6970489	0.3714769	0.5009092	0.4838420	0.0531128	0.6789404	0.4494076	0.6278555	0.6620731	0.1943366	0.8703172
0.0770670	0.7300193	0.0900240	0.6510247	0.8559660	0.0472302	0.6704217	0.5624091	0.7464461	0.7588142	0.5019382	0.6352635	0.6686102	0.1898697	0.3666354	0.5409932	0.0309463	0.4233942	0.7850214	0.8713402	0.6329664	0.5412337	0.8373107	0.0000000	0.1384382	0.7337318	0.5987634	0.6734015	0.0132802	0.2778948	0.0489087	0.2752656	0.5349002	0.5299493	0.8095137	0.4586199	0.6714667	0.3073264	0.3418690	0.6997064	0.4078423	0.5848760	0.5488900	0.0440240	0.7213985	0.4847729	0.6834019	0.7998119	0.2283244	0.6704992
0.0329932	0.7027630	0.1436915	0.7297294	0.6860897	0.0490830	0.5143537	0.5201599	0.7039826	0.7249974	0.3850684	0.7590695	0.5904061	0.2214593	0.5016034	0.6130771	0.0727710	0.3584622	0.5832400	0.7070617	0.7022724	0.3357547	0.7074941	0.0481113	0.0000000	0.7030586	0.6837542	0.5954840	0.0142006	0.4257589	0.0418701	0.3539966	0.5925312	0.5618768	0.6926738	0.5849816	0.5567443	0.3460849	0.3552009	0.7098680	0.2966563	0.5580689	0.5702600	0.0371635	0.7026092	0.5043453	0.5872524	0.7283140	0.1629824	0.6090796
0.0509278	0.7673771	0.1321926	0.5897103	0.7559885	0.0589415	0.8601061	0.4808107	0.6998919	0.7183776	0.3932703	0.7392954	0.7122697	0.2691226	0.5762027	0.4694480	0.1229336	0.3460108	0.7117407	0.6926722	0.6615545	0.4749429	0.7517179	0.0445937	0.1175170	0.0000000	0.5937770	0.7352917	0.0374030	0.3226498	0.0764787	0.3257610	0.5577865	0.7202028	0.5249303	0.4401101	0.7882252	0.4046787	0.2883743	0.7496517	0.3054147	0.6066569	0.5950565	0.0730670	0.5984638	0.4714863	0.5734102	0.5886239	0.2522828	0.6581637
